,suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season
6161,Surrey Hills,4,h,1750000.0,PI,Jellis,11.2,4.0,2.0,3.0,817.0,,Boroondara,Southern Metropolitan,2017,3,18,Spring
6162,Surrey Hills,4,h,1725000.0,S,Jellis,11.2,3.0,2.0,2.0,798.0,,Boroondara,Southern Metropolitan,2016,6,18,Summer
6163,Surrey Hills,2,u,620000.0,S,Fletchers,11.2,2.0,1.0,1.0,96.0,,Boroondara,Southern Metropolitan,2016,11,19,Autumn
6164,Surrey Hills,2,u,562500.0,S,Jellis,11.2,2.0,1.0,0.0,0.0,1950.0,Boroondara,Southern Metropolitan,2016,11,19,Autumn
6165,Surrey Hills,4,h,1850000.0,S,Nelson,11.2,3.0,2.0,2.0,632.0,,Boroondara,Southern Metropolitan,2016,5,22,Spring
6166,Surrey Hills,4,h,2125000.0,PI,Marshall,11.2,4.0,2.0,2.0,702.0,1927.0,Boroondara,Southern Metropolitan,2016,5,22,Spring
6167,Surrey Hills,2,u,656000.0,S,Fletchers,11.2,1.0,1.0,1.0,951.0,1970.0,Boroondara,Southern Metropolitan,2016,5,22,Spring
6168,Surrey Hills,4,h,1650000.0,S,Fletchers,11.2,2.0,1.0,0.0,437.0,1890.0,Whitehorse,Southern Metropolitan,2016,5,22,Spring
6169,Surrey Hills,5,h,1518000.0,S,Fletchers,11.2,5.0,2.0,1.0,632.0,1950.0,Whitehorse,Southern Metropolitan,2016,4,23,Spring
6170,Surrey Hills,3,h,1560000.0,S,hockingstuart,11.2,0.0,2.0,1.0,335.0,2013.0,Boroondara,Southern Metropolitan,2016,9,24,Autumn
6171,Surrey Hills,3,h,1185000.0,S,Ray,11.2,3.0,2.0,2.0,267.0,2000.0,Whitehorse,Southern Metropolitan,2017,2,25,Winter
6172,Surrey Hills,3,t,865000.0,S,Noel,11.2,3.0,1.0,1.0,217.0,1970.0,Whitehorse,Southern Metropolitan,2017,2,25,Winter
6173,Surrey Hills,3,h,1135000.0,S,Jellis,11.2,3.0,1.0,2.0,414.0,,Whitehorse,Southern Metropolitan,2017,2,25,Winter
6174,Surrey Hills,4,h,2160000.0,PI,Jellis,11.2,4.0,3.0,4.0,1064.0,1969.0,Whitehorse,Southern Metropolitan,2017,2,25,Winter
6175,Surrey Hills,2,u,899000.0,S,Noel,11.2,2.0,1.0,1.0,226.0,1980.0,Whitehorse,Southern Metropolitan,2017,2,25,Winter
6176,Surrey Hills,6,h,2000000.0,VB,Jellis,11.2,6.0,3.0,4.0,650.0,1997.0,Whitehorse,Southern Metropolitan,2016,7,26,Summer
6177,Surrey Hills,3,h,2300000.0,S,Fletchers,11.2,3.0,2.0,1.0,735.0,1920.0,Boroondara,Southern Metropolitan,2016,6,27,Summer
6178,Surrey Hills,2,u,520000.0,S,Woodards,11.2,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2016,6,27,Summer
6179,Surrey Hills,5,h,2450000.0,S,Marshall,11.2,5.0,4.0,2.0,1076.0,,Boroondara,Southern Metropolitan,2016,6,27,Summer
6180,Surrey Hills,2,u,600000.0,VB,Noel,11.2,2.0,1.0,2.0,124.0,1985.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn
6181,Surrey Hills,3,h,2180000.0,SP,Jellis,11.2,3.0,1.0,2.0,441.0,1910.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn
6182,Surrey Hills,4,h,2760000.0,S,Marshall,11.2,4.0,2.0,4.0,924.0,1920.0,Boroondara,Southern Metropolitan,2016,11,27,Autumn
6183,Surrey Hills,2,u,813000.0,S,Fletchers,11.2,2.0,1.0,2.0,108.0,,Whitehorse,Southern Metropolitan,2016,1,28,Winter
6184,Surrey Hills,3,h,1205000.0,S,Fletchers,11.2,3.0,1.0,2.0,490.0,,Whitehorse,Southern Metropolitan,2016,1,28,Winter
6185,Surrey Hills,3,h,1251000.0,S,Woodards,11.2,4.0,2.0,1.0,536.0,1930.0,Boroondara,Southern Metropolitan,2016,5,28,Spring
6186,Surrey Hills,6,h,1650000.0,PI,Noel,11.2,4.0,3.0,2.0,713.0,1928.0,Whitehorse,Southern Metropolitan,2016,5,28,Spring
6187,Surrey Hills,2,h,600000.0,VB,Jellis,11.2,2.0,1.0,1.0,163.0,,Boroondara,Southern Metropolitan,2016,5,28,Spring
6188,Surrey Hills,4,h,1835000.0,SP,Jellis,11.2,4.0,2.0,2.0,619.0,1930.0,Boroondara,Southern Metropolitan,2016,5,28,Spring
6189,Surrey Hills,2,u,778500.0,S,Noel,11.2,2.0,1.0,1.0,170.0,1960.0,Boroondara,Southern Metropolitan,2016,5,28,Spring
6190,Surrey Hills,4,h,1751000.0,S,Jellis,11.2,3.0,1.0,3.0,627.0,,Boroondara,Southern Metropolitan,2016,8,28,Summer
6191,Surrey Hills,2,u,694000.0,S,Noel,11.2,3.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2016,8,28,Summer
6192,Templestowe Lower,3,h,1150000.0,S,Ray,13.8,4.0,2.0,2.0,649.0,,Manningham,Eastern Metropolitan,2016,3,9,Spring
6193,Templestowe Lower,4,h,1201000.0,SP,Zahn,13.8,4.0,2.0,2.0,657.0,1978.0,Manningham,Eastern Metropolitan,2016,3,9,Spring
6194,Templestowe Lower,4,h,1165000.0,S,Barry,13.8,4.0,2.0,4.0,673.0,1972.0,Manningham,Eastern Metropolitan,2016,3,12,Spring
6195,Templestowe Lower,3,h,1098000.0,S,Philip,13.8,3.0,2.0,1.0,649.0,,Manningham,Eastern Metropolitan,2016,3,12,Spring
6196,Templestowe Lower,3,h,742500.0,S,Philip,13.8,3.0,1.0,2.0,313.0,1980.0,Manningham,Eastern Metropolitan,2016,3,12,Spring
6197,Templestowe Lower,5,h,1050000.0,PI,Barry,13.8,5.0,3.0,2.0,728.0,,Manningham,Eastern Metropolitan,2017,4,3,Spring
6198,Templestowe Lower,4,h,1257000.0,S,Barry,13.8,4.0,3.0,2.0,706.0,,Manningham,Eastern Metropolitan,2017,4,3,Spring
6199,Templestowe Lower,3,h,1101000.0,S,Barry,13.8,3.0,2.0,2.0,643.0,1965.0,Manningham,Eastern Metropolitan,2016,4,6,Spring
6200,Templestowe Lower,3,u,641000.0,S,Jellis,13.8,3.0,1.0,2.0,349.0,,Manningham,Eastern Metropolitan,2016,4,6,Spring
6201,Templestowe Lower,8,h,1150000.0,PI,Barry,13.8,6.0,4.0,3.0,668.0,,Manningham,Eastern Metropolitan,2016,4,6,Spring
6202,Templestowe Lower,3,h,1200000.0,S,Jellis,13.8,3.0,1.0,2.0,730.0,1960.0,Manningham,Eastern Metropolitan,2016,6,8,Summer
6203,Templestowe Lower,4,h,990000.0,PI,Barry,13.8,4.0,2.0,2.0,652.0,1973.0,Manningham,Eastern Metropolitan,2016,6,8,Summer
6204,Templestowe Lower,4,h,1500000.0,SP,Jellis,13.8,4.0,2.0,2.0,420.0,2013.0,Manningham,Eastern Metropolitan,2016,7,5,Summer
6205,Templestowe Lower,3,h,1290000.0,S,Barry,13.8,3.0,1.0,2.0,900.0,1960.0,Manningham,Eastern Metropolitan,2016,7,11,Summer
6206,Templestowe Lower,4,h,790000.0,PI,Mason,13.8,4.0,2.0,5.0,671.0,1970.0,Manningham,Eastern Metropolitan,2016,8,10,Summer
6207,Templestowe Lower,5,h,950000.0,PI,Barry,13.8,5.0,3.0,2.0,700.0,1973.0,Manningham,Eastern Metropolitan,2016,10,9,Autumn
6208,Templestowe Lower,4,h,1421000.0,S,Barry,13.8,4.0,2.0,2.0,650.0,1980.0,Manningham,Eastern Metropolitan,2016,10,9,Autumn
6209,Templestowe Lower,3,h,1051000.0,S,Jellis,13.8,3.0,2.0,1.0,962.0,1970.0,Manningham,Eastern Metropolitan,2016,10,12,Autumn
6210,Templestowe Lower,3,h,1065000.0,S,Ray,13.8,3.0,1.0,2.0,664.0,,Manningham,Eastern Metropolitan,2016,10,12,Autumn
6211,Templestowe Lower,4,h,1120000.0,PI,Barry,13.8,4.0,2.0,2.0,636.0,,Manningham,Eastern Metropolitan,2016,10,12,Autumn
6212,Templestowe Lower,5,h,1710000.0,S,Barry,13.8,5.0,2.0,2.0,666.0,1980.0,Manningham,Eastern Metropolitan,2017,11,3,Autumn
6213,Templestowe Lower,4,h,1280000.0,PI,Jellis,13.8,4.0,2.0,2.0,681.0,1970.0,Manningham,Eastern Metropolitan,2016,12,11,Winter
6214,Templestowe Lower,5,h,750000.0,PI,hockingstuart,13.8,5.0,3.0,4.0,800.0,2006.0,Manningham,Eastern Metropolitan,2016,12,11,Winter
6215,Templestowe Lower,4,h,1000000.0,VB,hockingstuart,13.8,4.0,3.0,2.0,728.0,1970.0,Manningham,Eastern Metropolitan,2016,8,13,Summer
6216,Templestowe Lower,2,t,678000.0,S,Barry,13.8,2.0,1.0,1.0,340.0,1980.0,Manningham,Eastern Metropolitan,2016,10,15,Autumn
6217,Templestowe Lower,3,h,1010000.0,S,Barry,13.8,3.0,2.0,2.0,751.0,1968.0,Manningham,Eastern Metropolitan,2016,4,16,Spring
6218,Templestowe Lower,4,h,1325000.0,S,Fletchers,13.8,4.0,3.0,2.0,740.0,,Manningham,Eastern Metropolitan,2016,9,17,Autumn
6219,Templestowe Lower,3,h,1210000.0,PI,Barry,13.8,3.0,1.0,1.0,794.0,1960.0,Manningham,Eastern Metropolitan,2017,3,18,Spring
6220,Templestowe Lower,3,t,766000.0,S,Barry,13.8,3.0,1.0,1.0,226.0,,Manningham,Eastern Metropolitan,2017,3,18,Spring
6221,Templestowe Lower,3,h,982000.0,S,Barry,13.8,4.0,2.0,2.0,652.0,,Manningham,Eastern Metropolitan,2016,6,18,Summer
6222,Templestowe Lower,4,h,945000.0,PI,Jellis,13.8,4.0,2.0,2.0,675.0,1985.0,Manningham,Eastern Metropolitan,2016,6,18,Summer
6223,Templestowe Lower,3,u,725000.0,S,Barry,13.8,3.0,1.0,1.0,465.0,1975.0,Manningham,Eastern Metropolitan,2016,6,18,Summer
6224,Templestowe Lower,4,h,975000.0,S,Fletchers,13.8,4.0,2.0,2.0,953.0,,Manningham,Eastern Metropolitan,2016,11,19,Autumn
6225,Templestowe Lower,3,h,1211000.0,S,Philip,13.8,3.0,2.0,2.0,875.0,1970.0,Manningham,Eastern Metropolitan,2016,11,19,Autumn
6226,Templestowe Lower,4,h,1100000.0,PI,Barry,13.8,4.0,2.0,4.0,654.0,1970.0,Manningham,Eastern Metropolitan,2016,11,19,Autumn
6227,Templestowe Lower,3,h,1155000.0,S,Barry,13.8,3.0,1.0,1.0,770.0,,Manningham,Eastern Metropolitan,2016,5,22,Spring
6228,Templestowe Lower,4,h,920000.0,PI,Barry,13.8,4.0,2.0,2.0,678.0,1980.0,Manningham,Eastern Metropolitan,2016,8,22,Summer
6229,Templestowe Lower,3,h,940000.0,S,Jellis,13.8,3.0,1.0,1.0,661.0,,Manningham,Eastern Metropolitan,2016,4,23,Spring
6230,Templestowe Lower,3,h,1053000.0,S,Ray,13.8,3.0,1.0,1.0,726.0,1960.0,Manningham,Eastern Metropolitan,2016,9,24,Autumn
6231,Templestowe Lower,3,h,1002000.0,S,Barry,13.8,3.0,1.0,2.0,799.0,1960.0,Manningham,Eastern Metropolitan,2016,9,24,Autumn
6232,Templestowe Lower,3,u,755000.0,S,Barry,13.8,3.0,1.0,2.0,265.0,1980.0,Manningham,Eastern Metropolitan,2017,2,25,Winter
6233,Templestowe Lower,4,h,1209000.0,S,Barry,13.8,4.0,2.0,2.0,770.0,1965.0,Manningham,Eastern Metropolitan,2016,7,26,Summer
6234,Templestowe Lower,5,h,2080000.0,S,Barry,13.8,5.0,4.0,2.0,646.0,2016.0,Manningham,Eastern Metropolitan,2016,7,26,Summer
6235,Templestowe Lower,3,h,1050000.0,SP,Philip,13.8,3.0,1.0,2.0,727.0,1960.0,Manningham,Eastern Metropolitan,2016,6,27,Summer
6236,Templestowe Lower,4,h,1118000.0,S,Philip,13.8,4.0,2.0,2.0,705.0,1970.0,Manningham,Eastern Metropolitan,2016,6,27,Summer
6237,Templestowe Lower,4,h,1070000.0,PI,Jellis,13.8,4.0,2.0,2.0,637.0,,Manningham,Eastern Metropolitan,2016,6,27,Summer
6238,Templestowe Lower,4,h,903000.0,S,Barry,13.8,4.0,1.0,2.0,618.0,1960.0,Manningham,Eastern Metropolitan,2016,6,27,Summer
6239,Templestowe Lower,3,h,1220000.0,SP,Jellis,13.8,3.0,1.0,2.0,720.0,1960.0,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6240,Templestowe Lower,4,h,1222000.0,S,Fletchers,13.8,4.0,2.0,4.0,732.0,,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6241,Templestowe Lower,3,h,2025000.0,S,Jellis,13.8,3.0,1.0,2.0,796.0,,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6242,Templestowe Lower,4,h,1650000.0,PI,Jellis,13.8,4.0,2.0,2.0,673.0,2005.0,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6243,Templestowe Lower,4,h,1182500.0,S,Barry,13.8,4.0,2.0,2.0,650.0,1975.0,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6244,Templestowe Lower,4,h,1020000.0,S,Barry,13.8,4.0,2.0,2.0,652.0,1965.0,Manningham,Eastern Metropolitan,2016,11,27,Autumn
6245,Templestowe Lower,3,h,838000.0,S,Barry,13.8,3.0,2.0,1.0,467.0,,Manningham,Eastern Metropolitan,2016,5,28,Spring
6246,Templestowe Lower,3,h,650000.0,VB,RT,13.8,3.0,1.0,2.0,327.0,1975.0,Manningham,Eastern Metropolitan,2016,5,28,Spring
6247,Templestowe Lower,4,h,870000.0,PI,Barry,13.8,4.0,1.0,2.0,826.0,1960.0,Manningham,Eastern Metropolitan,2016,5,28,Spring
6248,Templestowe Lower,3,h,1509000.0,S,Barry,13.8,3.0,2.0,2.0,812.0,1960.0,Manningham,Eastern Metropolitan,2016,5,28,Spring
6249,Templestowe Lower,4,h,1358500.0,S,Barry,13.8,4.0,2.0,2.0,742.0,,Manningham,Eastern Metropolitan,2016,8,28,Summer
6250,Thornbury,3,u,510000.0,VB,Jellis,6.5,3.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,3,9,Spring
6251,Thornbury,2,u,470000.0,S,Jellis,6.5,2.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,3,12,Spring
6252,Thornbury,2,u,435000.0,PI,Harcourts,6.5,2.0,1.0,1.0,1054.0,,Darebin,Northern Metropolitan,2016,3,12,Spring
6253,Thornbury,1,u,517500.0,S,Harcourts,6.5,1.0,1.0,0.0,0.0,1910.0,Darebin,Northern Metropolitan,2016,3,12,Spring
6254,Thornbury,1,u,370000.0,VB,Jellis,6.5,1.0,1.0,1.0,0.0,1999.0,Darebin,Northern Metropolitan,2016,3,12,Spring
6255,Thornbury,2,t,805000.0,S,Nelson,6.5,2.0,1.0,2.0,164.0,2009.0,Darebin,Northern Metropolitan,2016,4,2,Spring
6256,Thornbury,4,h,1428888.0,SP,Miles,6.5,4.0,2.0,1.0,470.0,1930.0,Darebin,Northern Metropolitan,2017,4,3,Spring
6257,Thornbury,2,h,940000.0,S,Nelson,6.5,2.0,1.0,1.0,372.0,1950.0,Darebin,Northern Metropolitan,2016,7,5,Summer
6258,Thornbury,1,u,270000.0,PI,Nelson,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,7,11,Summer
6259,Thornbury,3,t,865000.0,PI,Love,6.5,3.0,2.0,2.0,158.0,,Darebin,Northern Metropolitan,2016,7,11,Summer
6260,Thornbury,2,h,700000.0,PI,McGrath,6.5,2.0,1.0,1.0,139.0,,Darebin,Northern Metropolitan,2016,7,11,Summer
6261,Thornbury,3,t,910000.0,S,Love,6.5,3.0,2.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,7,11,Summer
6262,Thornbury,3,h,1135000.0,S,Nelson,6.5,3.0,1.0,1.0,294.0,,Darebin,Northern Metropolitan,2016,8,10,Summer
6263,Thornbury,1,u,260000.0,VB,Fletchers,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,10,9,Autumn
6264,Thornbury,2,u,505000.0,SP,McGrath,6.5,2.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,10,9,Autumn
6265,Thornbury,1,u,365000.0,S,McGrath,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,10,12,Autumn
6266,Thornbury,3,h,1430000.0,S,Nelson,6.5,3.0,1.0,3.0,705.0,,Darebin,Northern Metropolitan,2017,11,2,Autumn
6267,Thornbury,2,u,525500.0,S,Nelson,6.5,2.0,1.0,1.0,724.0,1975.0,Darebin,Northern Metropolitan,2017,11,2,Autumn
6268,Thornbury,3,h,1210000.0,PI,Nelson,6.5,3.0,2.0,2.0,398.0,,Darebin,Northern Metropolitan,2016,12,6,Winter
6269,Thornbury,2,h,944000.0,SP,Barry,6.5,2.0,1.0,1.0,185.0,1900.0,Darebin,Northern Metropolitan,2016,12,6,Winter
6270,Thornbury,2,h,970000.0,S,Barry,6.5,2.0,1.0,3.0,491.0,,Darebin,Northern Metropolitan,2016,12,6,Winter
6271,Thornbury,3,h,887000.0,S,Love,6.5,3.0,2.0,2.0,540.0,1935.0,Darebin,Northern Metropolitan,2016,12,11,Winter
6272,Thornbury,1,u,277500.0,PI,hockingstuart,6.5,1.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,12,11,Winter
6273,Thornbury,3,h,701000.0,S,Stockdale,6.5,3.0,3.0,2.0,273.0,1958.0,Darebin,Northern Metropolitan,2016,8,13,Summer
6274,Thornbury,2,h,740000.0,S,Harcourts,6.5,3.0,1.0,2.0,467.0,,Darebin,Northern Metropolitan,2016,5,14,Spring
6275,Thornbury,2,h,1110000.0,SP,Barry,6.5,2.0,1.0,0.0,288.0,1925.0,Darebin,Northern Metropolitan,2016,5,14,Spring
6276,Thornbury,4,h,795000.0,S,Love,6.5,4.0,2.0,1.0,402.0,,Darebin,Northern Metropolitan,2016,5,14,Spring
6277,Thornbury,1,u,332000.0,SP,Harcourts,6.5,1.0,1.0,1.0,612.0,1975.0,Darebin,Northern Metropolitan,2016,5,14,Spring
6278,Thornbury,3,h,1265000.0,S,Jellis,6.5,3.0,2.0,2.0,397.0,1920.0,Darebin,Northern Metropolitan,2016,10,15,Autumn
6279,Thornbury,2,h,1085000.0,S,Nelson,6.5,2.0,1.0,2.0,303.0,1930.0,Darebin,Northern Metropolitan,2016,10,15,Autumn
6280,Thornbury,3,h,898000.0,S,hockingstuart,6.5,3.0,2.0,2.0,210.0,2010.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6281,Thornbury,3,h,1235000.0,S,Jellis,6.5,3.0,3.0,1.0,288.0,1920.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6282,Thornbury,3,t,910500.0,SP,hockingstuart,6.5,3.0,2.0,2.0,157.0,2010.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6283,Thornbury,3,h,995000.0,S,Jellis,6.5,2.0,1.0,1.0,327.0,1920.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6284,Thornbury,2,h,760000.0,S,Nelson,6.5,2.0,1.0,0.0,0.0,1900.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6285,Thornbury,2,u,505000.0,S,Jellis,6.5,2.0,1.0,0.0,0.0,1980.0,Darebin,Northern Metropolitan,2016,4,16,Spring
6286,Thornbury,3,h,1400000.0,SP,Jellis,6.5,2.0,2.0,1.0,417.0,1920.0,Darebin,Northern Metropolitan,2016,9,17,Autumn
6287,Thornbury,3,h,1200000.0,S,Nelson,6.5,3.0,2.0,2.0,430.0,,Darebin,Northern Metropolitan,2016,9,17,Autumn
6288,Thornbury,3,h,920000.0,S,Nelson,6.5,2.0,1.0,2.0,410.0,,Darebin,Northern Metropolitan,2016,9,17,Autumn
6289,Thornbury,3,h,1110000.0,S,Nelson,6.5,3.0,1.0,1.0,562.0,1950.0,Darebin,Northern Metropolitan,2016,9,17,Autumn
6290,Thornbury,3,h,1200000.0,VB,Nelson,6.5,3.0,2.0,1.0,345.0,1905.0,Darebin,Northern Metropolitan,2016,9,17,Autumn
6291,Thornbury,2,u,560000.0,S,Nelson,6.5,2.0,1.0,2.0,0.0,,Darebin,Northern Metropolitan,2016,9,17,Autumn
6292,Thornbury,2,u,450000.0,S,McGrath,6.5,2.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2017,3,18,Spring
6293,Thornbury,3,h,1190000.0,S,McGrath,6.5,3.0,1.0,0.0,0.0,,Darebin,Northern Metropolitan,2017,3,18,Spring
6294,Thornbury,3,h,1020000.0,S,Nelson,6.5,3.0,1.0,1.0,366.0,,Darebin,Northern Metropolitan,2017,3,18,Spring
6295,Thornbury,3,h,1245000.0,S,hockingstuart,6.5,3.0,1.0,1.0,409.0,,Darebin,Northern Metropolitan,2017,3,18,Spring
6296,Thornbury,2,u,350000.0,PI,Brace,6.5,2.0,1.0,1.0,0.0,1960.0,Darebin,Northern Metropolitan,2016,6,18,Summer
6297,Thornbury,2,u,571750.0,SP,hockingstuart,6.5,2.0,1.0,1.0,0.0,2012.0,Darebin,Northern Metropolitan,2016,6,18,Summer
6298,Thornbury,2,h,874000.0,S,Love,6.5,2.0,1.0,2.0,333.0,1985.0,Darebin,Northern Metropolitan,2016,11,19,Autumn
6299,Thornbury,3,h,1427000.0,S,Nelson,6.5,3.0,1.0,1.0,275.0,1920.0,Darebin,Northern Metropolitan,2016,11,19,Autumn
6300,Thornbury,1,u,295000.0,S,LITTLE,6.5,1.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,11,19,Autumn
6301,Thornbury,1,u,383000.0,S,Love,6.5,1.0,1.0,1.0,0.0,1965.0,Darebin,Northern Metropolitan,2016,11,19,Autumn
6302,Thornbury,2,h,1164000.0,S,Jellis,6.5,2.0,2.0,0.0,206.0,,Darebin,Northern Metropolitan,2016,11,19,Autumn
6303,Thornbury,1,u,315000.0,S,Harcourts,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,11,19,Autumn
6304,Thornbury,1,u,245000.0,VB,Love,6.5,1.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,5,22,Spring
6305,Thornbury,3,h,1290000.0,SP,Barry,6.5,3.0,1.0,2.0,435.0,1920.0,Darebin,Northern Metropolitan,2016,5,22,Spring
6306,Thornbury,2,u,605000.0,S,Barry,6.5,2.0,1.0,1.0,133.0,,Darebin,Northern Metropolitan,2016,5,22,Spring
6307,Thornbury,2,u,450000.0,PI,Nelson,6.5,2.0,1.0,1.0,335.0,1960.0,Darebin,Northern Metropolitan,2016,8,22,Summer
6308,Thornbury,2,h,900000.0,S,Nelson,6.5,2.0,1.0,1.0,497.0,,Darebin,Northern Metropolitan,2016,8,22,Summer
6309,Thornbury,3,h,1620000.0,S,Nelson,6.5,3.0,2.0,2.0,477.0,,Darebin,Northern Metropolitan,2016,8,22,Summer
6310,Thornbury,2,u,438000.0,SP,Love,6.5,2.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,8,22,Summer
6311,Thornbury,2,h,1143000.0,S,Ray,6.5,2.0,1.0,2.0,431.0,,Darebin,Northern Metropolitan,2016,8,22,Summer
6312,Thornbury,2,h,925000.0,S,Holland,6.5,2.0,1.0,1.0,258.0,,Darebin,Northern Metropolitan,2016,9,24,Autumn
6313,Thornbury,3,h,1250000.0,VB,Nelson,6.5,3.0,2.0,3.0,297.0,2013.0,Darebin,Northern Metropolitan,2016,9,24,Autumn
6314,Thornbury,3,t,1070000.0,S,Jellis,6.5,3.0,2.0,2.0,158.0,2007.0,Darebin,Northern Metropolitan,2016,9,24,Autumn
6315,Thornbury,2,u,371000.0,S,Brace,6.5,2.0,1.0,1.0,0.0,1960.0,Darebin,Northern Metropolitan,2016,9,24,Autumn
6316,Thornbury,3,h,1570000.0,SP,McGrath,6.5,4.0,2.0,1.0,377.0,1920.0,Darebin,Northern Metropolitan,2016,9,24,Autumn
6317,Thornbury,2,u,486000.0,S,Nelson,6.5,2.0,1.0,1.0,0.0,1960.0,Darebin,Northern Metropolitan,2016,9,24,Autumn
6318,Thornbury,3,t,1100000.0,VB,Jellis,6.5,3.0,2.0,2.0,7330.0,2011.0,Darebin,Northern Metropolitan,2017,2,25,Winter
6319,Thornbury,2,h,1211000.0,S,hockingstuart,6.5,2.0,1.0,0.0,302.0,1915.0,Darebin,Northern Metropolitan,2017,2,25,Winter
6320,Thornbury,2,u,466000.0,S,Woodards,6.5,2.0,1.0,1.0,909.0,,Darebin,Northern Metropolitan,2017,2,25,Winter
6321,Thornbury,3,h,1280000.0,S,Jellis,6.5,3.0,1.0,1.0,253.0,1910.0,Darebin,Northern Metropolitan,2017,2,25,Winter
6322,Thornbury,4,h,1478000.0,SP,Jellis,6.5,4.0,2.0,0.0,387.0,1900.0,Darebin,Northern Metropolitan,2017,2,25,Winter
6323,Thornbury,3,h,1280000.0,SP,McGrath,6.5,3.0,2.0,2.0,349.0,,Darebin,Northern Metropolitan,2017,2,25,Winter
6324,Thornbury,3,h,1913000.0,S,McGrath,6.5,3.0,2.0,2.0,611.0,1930.0,Darebin,Northern Metropolitan,2017,2,25,Winter
6325,Thornbury,3,h,1272000.0,S,Jellis,6.5,3.0,1.0,0.0,297.0,1920.0,Darebin,Northern Metropolitan,2016,7,26,Summer
6326,Thornbury,2,h,972000.0,S,Jellis,6.5,2.0,1.0,0.0,229.0,,Darebin,Northern Metropolitan,2016,7,26,Summer
6327,Thornbury,4,h,928500.0,S,Barry,6.5,4.0,2.0,2.0,538.0,1960.0,Darebin,Northern Metropolitan,2016,7,26,Summer
6328,Thornbury,2,u,432500.0,S,Barry,6.5,2.0,1.0,1.0,748.0,1965.0,Darebin,Northern Metropolitan,2016,6,27,Summer
6329,Thornbury,1,u,330000.0,PI,Barry,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,6,27,Summer
6330,Thornbury,3,h,1200000.0,VB,Nelson,6.5,3.0,2.0,2.0,349.0,,Darebin,Northern Metropolitan,2016,6,27,Summer
6331,Thornbury,2,u,510000.0,SP,hockingstuart,6.5,2.0,1.0,1.0,0.0,,Darebin,Northern Metropolitan,2016,6,27,Summer
6332,Thornbury,3,h,1370000.0,S,Jellis,6.5,3.0,2.0,3.0,417.0,1930.0,Darebin,Northern Metropolitan,2016,11,27,Autumn
6333,Thornbury,1,u,303500.0,SP,Woodards,6.5,1.0,1.0,1.0,0.0,1970.0,Darebin,Northern Metropolitan,2016,11,27,Autumn
6334,Thornbury,3,h,1160000.0,SP,McGrath,6.5,3.0,2.0,2.0,644.0,2001.0,Darebin,Northern Metropolitan,2016,11,27,Autumn
6335,Thornbury,2,u,601000.0,S,Barry,6.5,2.0,1.0,1.0,82.0,,Darebin,Northern Metropolitan,2016,5,28,Spring
6336,Thornbury,3,h,1430000.0,S,Nelson,6.5,3.0,2.0,2.0,365.0,,Darebin,Northern Metropolitan,2016,8,28,Summer
6337,Thornbury,3,h,1380000.0,SP,Jellis,6.5,3.0,2.0,1.0,359.0,1920.0,Darebin,Northern Metropolitan,2016,8,28,Summer
6338,Thornbury,3,h,1200000.0,PI,Jellis,6.5,3.0,2.0,1.0,332.0,,Darebin,Northern Metropolitan,2016,7,30,Summer
6339,Toorak,3,h,1435000.0,S,RT,4.6,3.0,1.0,0.0,889.0,1943.0,Stonnington,Southern Metropolitan,2016,3,12,Spring
6340,Toorak,4,h,5500000.0,VB,Marshall,4.6,4.0,3.0,2.0,691.0,2000.0,Stonnington,Southern Metropolitan,2016,3,12,Spring
